Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
84661d55-7efd-c0bb-9273-3c24c4647728,1972-01-31,,999-17-9542,S99986410,X19234338X,Mrs.,Chantal971,Drucilla444,Swift555,,Rempel203,M,other,nonhispanic,F,Lowell  Massachusetts  US,1008 Towne Brook,Springfield,Massachusetts,Hampden County,25013,01104,42.06660402616603,-72.56610030119795,325029.88,193274.81,111585
0b370c3e-d330-7900-a1c8-57f2c6fa908b,1965-07-09,,999-16-5451,S99918442,X58345090X,Mr.,Jude172,Spencer878,Langworth352,,,D,white,nonhispanic,M,Marshfield  Massachusetts  US,448 Ratke Manor Apt 48,Cambridge,Massachusetts,Middlesex County,25017,02140,42.373518365229565,-71.13912491361782,117624.94,37703.74,49314
ade858cd-3091-84ae-3e02-f5bfc11c276a,2017-05-05,,999-93-7746,,,,Jonah176,,Williamson769,,,,white,nonhispanic,M,Ashland  Massachusetts  US,456 Durgan Orchard Suite 57,Dunstable,Massachusetts,Middlesex County,,00000,42.6681519653422,-71.47962036442202,14056.36,2813.79,92958
99838068-40ea-e513-98cd-9225bee98e48,1972-01-12,,999-23-7457,S99940115,X21450459X,Mr.,Cole117,Tomas436,Thiel172,,,M,white,nonhispanic,M,Charlton  Massachusetts  US,1031 Kihn Center Suite 5,North Pembroke,Massachusetts,Plymouth County,25023,02358,42.097638450771086,-70.79956958017763,115963.83,426.56,79977
07f566de-a92c-e29b-735f-638fb831a76d,1931-10-12,2023-04-29,999-73-8066,S99975708,X54941231X,Mrs.,Elin732,Lashanda692,Dibbert990,,Kreiger457,D,white,nonhispanic,F,Orleans  Massachusetts  US,789 Bahringer Ramp,Lynn,Massachusetts,Essex County,25009,01906,42.482772963491946,-70.89842519073956,699721.06,477803.70,82065
e1472e43-8a3d-6941-bdcc-391f92ed88e3,2020-10-09,,999-43-5779,,,,Luanna919,Takisha161,Gulgowski816,,,,white,nonhispanic,F,Needham  Massachusetts  US,465 Brown Meadow Apt 19,Wellesley,Massachusetts,Norfolk County,25021,02481,42.33438201625761,-71.25626862769998,8831.64,0.00,845556
2c4a91ad-1c78-ddf6-3592-95f79e75f69d,1948-05-09,2007-09-27,999-78-4559,S99961818,X6031585X,Mrs.,Breana975,Fonda178,Abshire638,,Rutherford999,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,1010 Walsh Branch,Lincoln,Massachusetts,Middlesex County,,00000,42.456420926788276,-71.31913712821742,302650.34,528774.16,734862
c43ed477-f98d-f3e0-0a0f-c55620137f2f,1960-06-01,,999-93-6813,S99998795,X77548256X,Mrs.,Shenna471,,Romaguera67,,Lehner980,M,black,nonhispanic,F,Worcester  Massachusetts  US,802 Jacobson Gateway,Manchester-by-the-Sea,Massachusetts,Essex County,,00000,42.605662031012855,-70.7827298893474,900067.13,672407.08,82403
133dd51b-b1ab-768e-f541-309368b4bd8f,1915-06-11,,999-94-9774,S99952645,X15124812X,Mr.,Jewell855,Denver542,Robel940,,,D,white,nonhispanic,M,Boston  Massachusetts  US,1074 Flatley Brook,Beverly,Massachusetts,Essex County,25009,01915,42.55348375791872,-70.87235581334807,285922.84,229342.14,70682
43c2a702-c841-3890-2d44-378ef765fd30,1999-05-10,,999-32-4849,S99973398,X27464092X,Mr.,Abdul218,Irving123,Runte676,,,,white,nonhispanic,M,Peabody  Massachusetts  US,1066 Gorczany Trace Unit 56,Boston,Massachusetts,Suffolk County,25025,02163,42.232480080187806,-71.12644196438394,28915.06,12143.75,33357
034bce33-34b0-2a5e-d82d-81c1ce9e8f59,1957-07-19,,999-71-9632,S99985437,X52382456X,Mrs.,Maricela194,Vella930,Conroy74,,Feil794,D,black,nonhispanic,F,Braintree  Massachusetts  US,869 Conroy Loaf,Worcester,Massachusetts,Worcester County,25027,01583,42.192240487655354,-71.77601233431412,1079252.87,373550.96,68228
f806e02a-946c-6824-ab51-812b984b3fa7,2000-01-01,,999-15-7070,S99961977,X64195887X,Ms.,Christiana224,Reanna349,Howell947,,,,white,nonhispanic,F,Fall River  Massachusetts  US,765 Bergnaum Meadow,Barnstable,Massachusetts,Barnstable County,25001,02647,41.7073289813001,-70.34659749660068,54120.86,153601.67,112543
dfe48751-2c30-023e-e5cf-91b24aed3d49,1958-11-02,,999-61-6556,S99949384,X31749859X,Mrs.,Kai187,Jacquelyne425,Deckow585,,Hirthe744,M,white,nonhispanic,F,Dudley  Massachusetts  US,924 Bosco Spur,Attleboro,Massachusetts,Bristol County,44007,02861,41.92724898654603,-71.24587313262055,323579.37,640156.95,130189
e6ea873d-c2ef-56b6-8dd4-e5b0e1377a52,2007-04-18,,999-58-4257,S99997099,,,Jessica140,Alvina833,Ritchie586,,,,white,nonhispanic,F,West Springfield  Massachusetts  US,811 Brakus Meadow Apt 17,Granby,Massachusetts,Hampshire County,25015,01033,42.19818872109444,-72.47450565924713,44230.50,2794.74,126988
97fa1e89-e503-3ff4-b097-2b62b7675584,1990-11-21,,999-77-9928,S99981304,X23142392X,Mr.,Alvaro283,Dale454,Rolfson709,,,M,white,hispanic,M,Boxborough  Massachusetts  US,1007 Swaniawski Quay,Lawrence,Massachusetts,Essex County,25009,01843,42.672885086249494,-71.13941337773221,5071.10,48762.44,6122
7cc80d33-0ee8-25ee-81a6-cee0f01794ec,1931-10-12,,999-87-9313,S99976997,X16984311X,Mrs.,Irena775,,Dooley940,,Glover433,M,white,nonhispanic,F,Worcester  Massachusetts  US,366 Schaden Plaza,Lynn,Massachusetts,Essex County,25009,01904,42.50898607996185,-71.00073312399795,548392.57,336902.23,82065
ec45f1c2-46e4-2227-014f-00d0b7c38f25,1973-09-24,,999-70-8286,S99977709,X20744965X,Mrs.,Alesha810,,Durgan499,,Shanahan202,M,black,nonhispanic,F,Boston  Massachusetts  US,150 Abbott Extension,Boston,Massachusetts,Suffolk County,25025,02152,42.2793332319004,-71.12315780227546,339541.74,883505.13,143990
5eada398-7de9-16ac-c2d7-99eac6342d4b,1948-05-09,,999-15-6840,S99923619,X24283989X,Mrs.,Linnie39,Rosalie939,Schumm995,,Mann644,M,white,nonhispanic,F,Longmeadow  Massachusetts  US,994 Hickle Underpass,Lincoln,Massachusetts,Middlesex County,,00000,42.4707267100152,-71.2701030065479,195681.91,384166.63,734862
a78d0632-b36f-b4dd-ea7e-bfe3d95cab11,1951-04-19,,999-49-6414,S99945088,X84063518X,Mrs.,Alesia841,,Braun514,,Huels583,M,white,nonhispanic,F,West Concord  Massachusetts  US,301 O'Hara Highlands,Springfield,Massachusetts,Hampden County,25013,01128,42.10529707899815,-72.54717299773633,395810.81,1061479.98,130215
93766cc0-eaaa-2658-ae43-0d06938a1368,1991-06-11,,999-93-9907,S99914565,X41190705X,Mr.,Alonzo487,Rayford811,Parker433,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,1070 Spinka Brook,Boston,Massachusetts,Suffolk County,25025,02124,42.39093848484639,-71.05002609515046,49546.30,59680.72,606250
519eef97-5e69-45d0-9b12-eb9ba8ef0739,1955-02-04,,999-22-8776,S99970785,X65169877X,Mrs.,Coleen678,Cameron381,Haley279,,Jenkins714,M,asian,nonhispanic,F,Rochester  Massachusetts  US,332 Aufderhar Rapid Unit 96,Melrose,Massachusetts,Middlesex County,25017,02176,42.49275116705117,-71.02209313138889,89696.88,2282712.98,3794
8207e6b9-fd7f-b1c7-d960-ad068a17e91e,2006-07-14,,999-93-6312,S99960695,,Mr.,Lewis216,,Dickens475,,,,white,nonhispanic,M,Ludlow  Massachusetts  US,598 Swift Promenade Apt 71,Quincy,Massachusetts,Norfolk County,25021,02169,42.28931035762386,-71.12967933147871,3042.63,56606.09,4684
e617f931-2870-8a4c-bca2-e5f16a06486f,2022-01-02,,999-89-5773,,,,Val761,Zenobia558,Kihn564,,,,white,nonhispanic,F,Hudson  Massachusetts  US,727 Kunde Route,Middleborough,Massachusetts,Plymouth County,,00000,41.91759222332654,-70.91643312737668,813.77,8511.27,29154
a219162b-ae65-a00b-d276-0c5527e7d796,1991-11-07,,999-18-8028,S99949882,X50157288X,Mrs.,Bruna504,Belen306,Nader710,,Erdman779,M,black,nonhispanic,F,Athol  Massachusetts  US,690 Morar Way,Boston,Massachusetts,Suffolk County,25025,02126,42.357586245795964,-71.06061918008125,199984.45,543270.02,64312
c9d325ee-0169-38e8-76bf-780356bba4d0,2022-07-05,,999-14-7216,,,,Eliza161,Joseph689,Luettgen772,,,,white,nonhispanic,F,Granby  Massachusetts  US,536 Walsh Orchard Unit 25,Lawrence,Massachusetts,Essex County,25009,01843,42.67698721040921,-71.1572691574733,450.00,6201.17,34206
50107126-ee65-dbc6-ec04-65a1724fe9d2,1958-01-14,,999-48-9842,S99926049,X67469074X,Mr.,Carmine137,Wilbur107,Stamm704,,,S,white,nonhispanic,M,Boston  Massachusetts  US,927 Deckow Vista Apt 4,Lowell,Massachusetts,Middlesex County,25017,01850,42.584346413643146,-71.29232670164797,113155.31,130595.81,24735
69fb4fa6-1f5d-1f98-9613-43e3649d4d80,1982-09-03,,999-99-5729,S99995143,X62508891X,Ms.,See995,Thu65,Von197,,,S,white,nonhispanic,F,Amherst  Massachusetts  US,1062 Runte Tunnel Apt 95,Watertown,Massachusetts,Middlesex County,25017,02472,42.381894105118704,-71.15796195637994,138478.41,107063.04,110186
39d6cb6b-c835-a59e-0db0-0140cf20ac13,1983-07-19,,999-29-6376,S99976447,X39575340X,Ms.,Trudie215,,Ratke343,,,S,white,nonhispanic,F,Winchester  Massachusetts  US,628 Cartwright View Suite 18,Scituate,Massachusetts,Plymouth County,25023,02066,42.23235250081269,-70.708191350015,383527.58,185428.03,76301
cf7ff47d-47a8-c384-baae-f2ec53afd5fb,1980-01-30,,999-92-2896,S99913843,X19743295X,Mrs.,Genna99,,Towne435,,Hauck852,M,white,nonhispanic,F,Belchertown  Massachusetts  US,609 Aufderhar Camp Suite 60,Lawrence,Massachusetts,Essex County,25009,01843,42.6789577279859,-71.19189484202474,673587.99,68342.63,71662
2b7f2380-21cf-0d13-0289-a4560e1dba33,2002-12-12,,999-50-9673,S99958417,X55245645X,Mr.,Darren774,Rodolfo763,Christiansen251,,,,white,nonhispanic,M,Lynn  Massachusetts  US,772 Padberg Walk,Leominster,Massachusetts,Worcester County,25027,01453,42.53609403134457,-71.81992929440328,3516.96,39287.74,17506
717950c0-e12f-82d5-b794-7bef1c84eab5,1957-04-09,1994-03-31,999-57-3116,S99964011,X79628739X,Mrs.,Timika369,Calandra120,Schimmel440,,Hodkiewicz467,M,white,nonhispanic,F,Georgetown  Massachusetts  US,476 Goyette Bypass,Belmont,Massachusetts,Middlesex County,25017,02138,42.44095404583638,-71.22950188436974,121919.24,612025.31,25349
4a4cf25e-67ae-0b75-b055-9bd23fbfd056,1980-08-09,2016-12-21,999-52-4221,S99953426,X6691525X,Ms.,Marni913,,Sanford861,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,917 Cartwright Street Apt 9,Quincy,Massachusetts,Norfolk County,25021,02170,42.23802166321099,-70.98650870160445,78048.95,557011.13,199711
9d5b7fc7-f919-e97f-88b6-0903a69961e9,1992-07-27,,999-43-3844,S99913212,X61649646X,Mr.,Isiah14,,Koepp521,,,M,white,nonhispanic,M,Boston  Massachusetts  US,867 Roberts Parade Apt 43,Springfield,Massachusetts,Hampden County,25013,01106,42.1960986132287,-72.50195548799292,89909.36,1547.89,45603
6e754562-c49d-6caa-063b-d865eff758bd,1972-12-16,2021-03-30,999-36-7475,S99963800,X19126339X,Mrs.,Natalia964,Rocio28,Correa904,,Ruiz676,M,white,hispanic,F,Portsmouth  Saint John Parish  DM,439 O'Reilly Village,Springfield,Massachusetts,Hampden County,25013,01020,42.14903392824783,-72.65454074924939,24166.65,1117147.95,7014
9d3173c1-4352-87db-b3fe-c99948d4fc8b,1961-10-29,,999-48-2362,S99947045,X18197868X,Mr.,Sanford861,,Baumbach677,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,879 Schaden Track Unit 78,Waltham,Massachusetts,Middlesex County,25017,02451,42.355504008097334,-71.22419593434334,160257.27,68731.08,82906
a0a7f7d5-fed6-74cb-a690-826eb3332e6a,1997-07-01,,999-96-5906,S99972315,X84451678X,Mr.,Courtney281,Grover559,Breitenberg711,,,,white,nonhispanic,M,Boston  Massachusetts  US,515 Jacobson Course,Milford,Massachusetts,Worcester County,25027,01757,42.19895999038525,-71.48749564828375,71944.03,7944.80,496255
d354363e-511e-efce-2df8-e4c8f58a9f0e,1961-10-19,,999-50-9196,S99994621,X58846194X,Mr.,Gerardo48,Ignacio928,Orozco750,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,798 Gaylord Vale Apt 15,Springfield,Massachusetts,Hampden County,25013,01119,42.120022441826656,-72.54482997485994,18992.60,456110.74,13543
d5834d10-2891-7a98-0761-6fdb444bafb1,2013-01-29,,999-72-6723,,,,Dinah304,Marina546,Brekke496,,,,white,nonhispanic,F,Wilmington  Massachusetts  US,146 McDermott Quay Apt 29,Newton,Massachusetts,Middlesex County,25017,02468,42.33255802640305,-71.24595579936707,15667.97,16082.12,441441
e90ad8c5-2f98-bba8-f1cc-baf1d64c13ad,1957-04-09,2016-12-28,999-78-3054,S99957055,X7904237X,Mrs.,Leanora120,,Jacobson885,,West559,M,white,nonhispanic,F,Hingham  Massachusetts  US,211 Williamson Corner,Belmont,Massachusetts,Middlesex County,25017,02478,42.397209546930355,-71.11617164997759,220013.19,1723765.51,25349
97350ae1-52c8-b4cd-c97a-615c4a39e9fd,1991-12-26,,999-72-1898,S99975004,X2774968X,Mr.,Paul232,,Casper496,,,M,white,nonhispanic,M,Lenox  Massachusetts  US,259 Hand Trace Unit 23,Auburn,Massachusetts,Worcester County,,00000,42.23506579444234,-71.80237173466836,56925.80,0.00,145176
35567235-fb22-cecd-f39c-d3fd574202c5,1980-08-09,,999-23-6984,S99966885,X44408391X,Mrs.,Rikki26,Susy776,Moore224,,Ledner144,M,white,nonhispanic,F,Boston  Massachusetts  US,993 Stehr Dale,Quincy,Massachusetts,Norfolk County,25021,02169,42.27996186092319,-71.03112926992978,260717.68,1175568.75,199711
66dfec35-2cfe-64eb-9a21-e909bc232c2b,1972-12-16,,999-40-1791,S99910133,X82709981X,Mrs.,Verónica383,Lourdes258,Perea353,,Santillán790,M,white,hispanic,F,Caguas  Puerto Rico  PR,579 Casper Row,Springfield,Massachusetts,Hampden County,25013,01103,42.12372804717128,-72.59119534616656,20438.32,869334.96,7014
147a67d3-21a1-af1b-5da5-c80badccb025,1968-02-17,,999-30-3916,S99963929,X59386115X,Mr.,Conrad619,Jimmie93,Beahan375,,,S,white,nonhispanic,M,Plymouth  Massachusetts  US,479 Heaney Ranch Unit 6,Kingston,Massachusetts,Plymouth County,25023,02364,42.03345485045982,-70.72892082118652,384892.81,243864.33,43259
02e95be2-43ac-2d08-405e-34d31c93732e,1963-10-04,2022-05-28,999-32-5924,S99957615,X77051681X,Mrs.,Chantel847,,Heidenreich818,,Nikolaus26,M,white,nonhispanic,F,Duxbury  Massachusetts  US,321 Sanford Road,Taunton,Massachusetts,Bristol County,25005,02780,41.8504653341123,-70.97910636463766,41053.86,1184363.23,1230
d4159648-b27e-b462-f4a1-37c96f5819fd,2015-04-25,,999-55-1152,,,,Arturo47,Elias404,Dibbert990,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,520 Jast Vista,Attleboro,Massachusetts,Bristol County,25005,02703,41.88082662657867,-71.3973412511777,32116.10,4746.60,85321
7e468eb0-e9e2-8335-6ac7-be8dc708c9d0,1981-09-12,,999-71-9200,S99945210,X62404096X,Mr.,Kelvin159,Adan632,Hamill307,,,M,white,hispanic,M,Franklin  Massachusetts  US,1024 Hansen Haven Apt 48,Lynn,Massachusetts,Essex County,25009,01902,42.43380843167753,-70.89675075689343,97550.89,17852.69,26937
102b9c70-11b9-a3fa-88e6-3476543fa441,1957-04-09,2004-05-14,999-20-1846,S99935252,X37082879X,Mrs.,Maryellen651,Rosaura15,Kuphal363,,Zboncak558,M,white,nonhispanic,F,Scituate  Massachusetts  US,132 McGlynn Orchard Apt 61,Belmont,Massachusetts,Middlesex County,25017,02478,42.370863205690924,-71.16180311942291,132621.03,423209.49,25349
7752e30b-9702-c3b6-2615-01a1fb8970e7,2002-05-12,,999-77-5556,S99981834,X17687392X,Ms.,Thora330,Evelynn217,Bogan287,,,,asian,nonhispanic,F,South Amherst  Massachusetts  US,241 Wisoky Dam,Somerville,Massachusetts,Middlesex County,25017,02144,42.42477955891606,-71.17439376188186,69997.93,221597.02,677473
22c62b51-7a23-c414-7530-568c6f9301ea,1973-03-14,,999-48-7942,S99928577,X79027827X,Mr.,Reyes140,Douglas31,Herman763,,,M,white,nonhispanic,M,South Yarmouth  Massachusetts  US,684 Rutherford Crossroad Suite 80,Lexington,Massachusetts,Middlesex County,25017,02421,42.42412549855722,-71.26597891223462,160683.86,35779.70,76288
35e1638b-818e-2a8c-e0b5-bbeda8d37aa8,1976-05-22,1990-08-28,999-85-7960,,,,Johnathon489,Willard975,Stark857,,,,white,nonhispanic,M,Fall River  Massachusetts  US,259 Skiles Estate,Fall River,Massachusetts,Bristol County,25005,02724,41.55920342890393,-71.10774988232743,4171.58,159391.59,2063
19a7eac6-f126-f3e8-ffa2-536dbdd87d03,1996-06-19,,999-35-3479,S99928026,X56350212X,Mrs.,Jillian231,Irmgard696,Kling921,,Abernathy524,M,asian,nonhispanic,F,Medford  Massachusetts  US,122 Pacocha Run Unit 89,Pepperell,Massachusetts,Middlesex County,25017,01463,42.680956372504006,-71.57468217915294,179874.31,316032.98,164769
690e33d6-db1e-f0a1-0085-55c8e5cb9e13,1963-10-04,,999-48-1651,S99925821,X51312025X,Mrs.,Un745,,Kilback373,,Howe413,M,white,nonhispanic,F,Medfield  Massachusetts  US,300 Price Avenue,Taunton,Massachusetts,Bristol County,25005,02767,41.94885775903312,-71.067959664741,18967.68,916612.75,1230
2ea2c45a-b5d1-e7de-3dc0-c5ead5dcd98c,1964-07-15,,999-82-8718,S99917330,X62783700X,Mrs.,Allyn942,Henriette328,Lynch190,,Waters156,M,white,nonhispanic,F,Tolland  Massachusetts  US,829 Upton Mission,Lynn,Massachusetts,Essex County,25009,01940,42.48281590201365,-70.88984825748597,672811.48,1116216.44,53238
fa945b13-13d7-9e51-5834-b70ad6cd37e6,1985-07-25,,999-36-9580,S99913065,X59951012X,Mr.,Kareem959,Wes853,Ernser583,,,D,white,nonhispanic,M,Boston  Massachusetts  US,218 Bahringer Corner,Nantucket,Massachusetts,Nantucket County,25019,02554,41.25864571472346,-70.11823917199118,441369.43,300703.85,88454
df50e81b-8d7d-97a6-fe4b-5a540d335a23,2011-11-13,,999-74-6293,,,,Quincy153,,Von197,,,,white,nonhispanic,M,Boston  Massachusetts  US,353 Robel Camp,Carver,Massachusetts,Plymouth County,,00000,41.837983941687895,-70.73079362855655,42081.18,2146.40,87472
4fc3d44d-5df4-4357-64e6-34cf73b18db7,1976-05-22,,999-56-3082,S99928776,X60492990X,Mr.,Giovanni385,Mose244,Kemmer137,,,M,white,nonhispanic,M,Boston  Massachusetts  US,462 Wisoky Gate Apt 26,Fall River,Massachusetts,Bristol County,25005,02721,41.675744405145686,-71.14165146227624,8172.56,793135.96,2063
cba97a1a-333d-5630-10f7-09423223920c,1958-07-29,2018-04-19,999-88-9301,S99978196,X74355894X,Mrs.,Bruna504,,Dickens475,,Rodriguez71,M,white,nonhispanic,F,Canton  Massachusetts  US,770 Anderson Estate,Scituate,Massachusetts,Plymouth County,25023,02066,42.200833600857216,-70.70131151483811,505989.74,954296.73,40462
af8ba352-d792-70bd-c487-f5fdfb9a63ae,1973-04-27,2018-10-17,999-13-7390,S99911688,X31301274X,Mrs.,Janice500,,Morar593,,Stoltenberg489,M,black,nonhispanic,F,Dedham  Massachusetts  US,118 Nitzsche Wynd,Chelsea,Massachusetts,Suffolk County,25025,02151,42.399097563566336,-71.02863989522788,349371.21,645145.41,55589
934b9163-1e17-ebaa-bb6c-bdd86587165b,2008-04-19,,999-49-7169,S99916528,,,Cora299,Melanie283,Huels583,,,,white,nonhispanic,F,Brockton  Massachusetts  US,524 Jerde Frontage road,Hadley,Massachusetts,Hampshire County,,00000,42.318323469647225,-72.53785887957318,36656.53,87234.75,452072
8f1bac00-a20e-41ab-1307-d8ee56eaa66f,1997-02-18,,999-22-6883,S99949526,X70529241X,Mr.,Jaime666,Jonas187,Tillman293,,,,black,nonhispanic,M,Leicester  Massachusetts  US,551 Conn Alley Unit 79,Duxbury,Massachusetts,Plymouth County,25023,02332,42.03403574175678,-70.71741038426308,32203.30,12226.77,77283
19cf3106-edd9-8d26-9764-7bf1d7999787,2000-03-10,,999-37-9554,S99969019,X13587058X,Mr.,Bill567,Rick943,Kulas532,,,,white,nonhispanic,M,Reading  Massachusetts  US,260 Barrows Trafficway,Randolph,Massachusetts,Norfolk County,25021,02368,42.133687555373065,-71.07790030208905,4554.97,90945.76,10484
a8b9edf1-feca-0d5f-6e48-4a3cf219e93d,1978-10-12,,999-68-5696,S99910877,X32210580X,Mr.,Leandro563,Shane235,Schaefer657,,,D,white,nonhispanic,M,Quincy  Massachusetts  US,604 Cassin Gateway Suite 40,Georgetown,Massachusetts,Essex County,,00000,42.7256553031682,-71.0184084336177,156450.14,69386.92,66352
2aa54ee0-69b4-5d7d-88fe-0c52150e2056,1992-07-23,,999-21-3884,S99931146,X56129558X,Mrs.,Audria778,Lucilla742,Jones311,,Borer986,M,black,nonhispanic,F,Amherst Center  Massachusetts  US,551 Kiehn Crossroad Unit 77,Boston,Massachusetts,Suffolk County,25025,02134,42.37943837138145,-71.03700992329055,172272.60,349179.92,84888
74a91b26-804c-0ddf-aff4-ac87e49c625b,1960-08-17,,999-17-8939,S99919040,X301335X,Mrs.,Madelyn308,Jodie811,Paucek755,,Cormier289,D,white,nonhispanic,F,Worcester  Massachusetts  US,438 Robel Dam Apt 87,Freetown,Massachusetts,Bristol County,,00000,41.752646639544075,-71.00621159740483,72204.30,397952.17,76386
e03f1de9-792a-9ce3-e13e-7d1531cd3176,2016-04-28,,999-99-4443,,,,Ronny764,,Hills818,,,,white,hispanic,M,Concord  Massachusetts  US,258 Carter Rest,Malden,Massachusetts,Middlesex County,25017,02148,42.4210543249625,-71.01424166597722,22779.37,2952.17,50907
9c608e2c-e824-7de7-896a-1bb670b13e77,1958-07-29,,999-98-4027,S99927264,X88822400X,Mrs.,Denae137,Desirae249,Beatty507,,Hilll811,W,white,nonhispanic,F,Boston  Massachusetts  US,869 Hagenes Gate Unit 53,Scituate,Massachusetts,Plymouth County,25023,02066,42.210637155066145,-70.78865734381014,477991.44,160531.60,40462
40da1df8-4bd2-e80e-028b-83a9e524fb7a,2023-04-03,,999-35-6772,,,,Miquel905,Aron520,Stehr398,,,,white,nonhispanic,M,Ipswich  Massachusetts  US,982 Ratke Mill Unit 16,Woburn,Massachusetts,Middlesex County,25017,01801,42.472414662463926,-71.13621908311677,350.00,5739.74,25402
248ad72f-de16-b2f9-5df3-30f69d0a0a2b,2015-02-19,,999-92-8686,,,,Digna973,Claretta294,Senger904,,,,white,nonhispanic,F,Acushnet Center  Massachusetts  US,302 Davis Landing Unit 9,Leominster,Massachusetts,Worcester County,25027,01420,42.53098916018441,-71.78023799184602,12767.99,8087.17,123084
3beb0fec-5fb3-e2f0-e291-82b0b97d2718,1987-04-16,,999-84-7936,S99994943,X59762860X,Mrs.,Tristan353,Steven797,Zieme486,,Waelchi213,M,white,hispanic,F,Duxbury  Massachusetts  US,156 Haag Crossing,Boston,Massachusetts,Suffolk County,25025,02126,42.37090687056276,-70.95296542152002,89117.20,80664.93,61582
391c7299-5d21-18bd-cf03-0e04c7fbdcaa,1919-12-08,1996-01-08,999-68-6802,S99928296,X87747377X,Mrs.,Hortensia953,Anna632,Stanton715,,Wehner319,M,white,nonhispanic,F,Conway  Massachusetts  US,942 Gerlach Hollow,Boston,Massachusetts,Suffolk County,25025,02121,42.32623269515638,-71.11887585182419,294171.36,1032761.99,29700
5671fd81-f917-3343-48d2-869a930158d3,1970-03-30,,999-32-3875,S99971278,X13408040X,Mr.,Merrill415,Gaylord332,Littel644,,,M,white,nonhispanic,M,Funchal  Madeira  PT,967 Feeney Neck Unit 47,Ludlow,Massachusetts,Hampden County,,00000,42.20623878557356,-72.48739313509927,94783.99,93041.93,135097
77c10f42-dccb-499e-3ed9-35186ace7317,1973-04-27,,999-68-9374,S99989951,X32289648X,Mrs.,Robbyn526,Janelle257,Mosciski958,,Graham902,M,black,nonhispanic,F,Whitinsville  Massachusetts  US,908 Swaniawski Rue Suite 78,Chelsea,Massachusetts,Suffolk County,25025,02150,42.36451113186202,-71.01028010243039,738724.42,491294.98,55589
cd31fc82-5daa-f627-7b78-c902d37a7d42,2023-12-08,,999-27-6043,,,,Alex454,Coral377,Rice937,,,,white,nonhispanic,F,Boston  Massachusetts  US,729 Fisher Trail,Randolph,Massachusetts,Norfolk County,25021,02368,42.17902294175191,-71.05714652396892,100.00,4081.42,10829
938b9dc6-8f6e-5858-c844-c6f209a3d839,1994-02-17,,999-22-9489,S99955944,X66244109X,Mrs.,Shela13,Ute382,Strosin214,,Hackett68,M,white,nonhispanic,F,Worcester  Massachusetts  US,969 Oberbrunner Meadow Unit 9,Mashpee,Massachusetts,Barnstable County,,00000,41.58063318063364,-70.5173180357165,11140.93,657879.19,13865
0839363d-039f-c9ff-bcb9-651036015bd8,1972-06-11,,999-56-2040,S99917279,X64094308X,Mr.,Elmo857,Lyman173,Wiegand701,,,S,white,nonhispanic,M,Watertown  Massachusetts  US,799 Kemmer Rue,Norwell,Massachusetts,Plymouth County,,00000,42.140730220137996,-70.8392404398675,74216.32,65201.90,23743
3bf7af19-241d-907f-d643-4e1da16df599,2007-07-01,,999-55-5830,S99939567,,,Beau391,Jerald662,Hilll811,,,,white,nonhispanic,M,Boston  Massachusetts  US,765 Kunde Alley,Shrewsbury,Massachusetts,Worcester County,,00000,42.268563418873825,-71.68057379728147,23145.52,14846.99,26592
4f9bd0d3-e764-5378-9d39-a3acec96e52a,2023-08-10,,999-78-7603,,,,Peggy868,Jalisa590,Ryan260,,,,white,nonhispanic,F,Boston  Massachusetts  US,207 Armstrong Boulevard,Medford,Massachusetts,Middlesex County,25017,02155,42.380752893233236,-71.06950154625746,3810.68,0.00,97750
b978dcac-9751-e276-ba25-d3788dedbd25,1998-05-07,,999-42-5952,S99978229,X20822702X,Mr.,Pasquale620,,Schmidt332,,,,white,nonhispanic,M,Worcester  Massachusetts  US,885 Abernathy Underpass,Hubbardston,Massachusetts,Worcester County,,00000,42.512582418740564,-72.0088669034747,59924.53,645355.47,44814
735cc11b-09d1-19cf-85e3-3b45363969d2,1982-01-02,,999-30-9703,S99916987,X37699927X,Mrs.,Pennie519,,MacGyver246,,Cummerata161,M,white,nonhispanic,F,Harwich  Massachusetts  US,221 Waelchi Boulevard Unit 44,Boston,Massachusetts,Suffolk County,25025,02109,42.25108223980675,-71.04046881872189,156679.22,566204.68,340917
60de3c7c-c36c-eb10-4935-605e37774f6f,1945-08-08,,999-19-4542,S99937529,X4743709X,Mrs.,Indira327,Lai148,Morar593,,Bode78,M,white,nonhispanic,F,Milford  Massachusetts  US,577 Williamson Neck,Concord,Massachusetts,Middlesex County,,00000,42.41355177273103,-71.38074674464151,300257.50,510702.14,156963
